raceId,driverId,stop,lap,time,duration
841,153,1,1,17:05:23,26.898
841,30,1,1,17:05:52,25.021
841,17,1,11,17:20:48,23.426
841,4,1,12,17:22:34,23.251
841,13,1,13,17:24:10,23.842
841,22,1,13,17:24:29,23.643
841,20,1,14,17:25:17,22.603
841,814,1,14,17:26:03,24.863
841,816,1,14,17:26:50,25.259
841,67,1,15,17:27:34,25.342
841,2,1,15,17:27:41,22.994
841,1,1,16,17:28:24,23.227
841,808,1,16,17:28:39,24.535
841,3,1,16,17:29:00,23.716
841,155,1,16,17:29:06,24.064
841,16,1,16,17:29:08,25.978
841,15,1,16,17:29:49,24.899
841,18,1,17,17:30:24,16.867
841,153,2,17,17:31:06,24.463
841,5,1,17,17:31:11,24.865
841,30,2,17,17:32:08,23.988
841,10,1,18,17:33:02,23.792
841,18,2,19,17:33:53,23.303
841,815,1,23,17:40:27,23.438
841,22,2,23,17:40:45,37.856
841,17,2,26,17:44:29,22.52
841,4,2,27,17:46:04,24.733
841,22,3,28,17:49:07,16.892
841,67,2,29,17:49:47,23.1
841,2,2,30,17:51:32,25.098
841,13,2,31,17:52:28,24.5
841,155,2,32,17:54:21,24.192
841,20,2,36,17:59:17,24.036
841,1,2,36,17:59:29,23.199
841,153,3,35,17:59:45,26.348
841,808,2,36,17:59:47,25.683
841,814,2,36,18:00:48,24.332
841,18,3,37,18:01:49,22.681
841,16,2,37,18:02:15,23.871
841,15,2,37,18:03:55,24.848
841,816,2,38,18:06:53,26.446
841,17,3,41,18:07:37,26.23
841,22,4,40,18:08:03,26.309
841,4,3,42,18:09:08,24.181
841,13,3,48,18:18:54,24.095
842,16,1,3,16:09:07,31.694
842,22,1,3,16:10:04,32.978
842,17,1,10,16:21:21,22.572
842,814,1,11,16:23:16,22.773
842,1,1,12,16:24:40,22.552
842,20,1,13,16:26:17,23.019
842,2,1,13,16:26:28,23.9
842,18,1,13,16:26:29,22.4
842,13,1,13,16:26:30,29.224
842,15,1,13,16:27:03,25.516
842,4,1,14,16:28:15,23.152
842,30,1,14,16:28:34,22.576
842,808,1,15,16:30:10,23.182
842,67,1,15,16:30:23,23.28
842,3,1,15,16:30:37,24.967
842,5,1,15,16:30:37,29.084
842,153,1,16,16:32:25,23.584
842,16,2,16,16:32:31,22.046
842,155,1,17,16:33:53,23.28
842,815,1,17,16:34:14,23.597
842,10,1,17,16:34:28,24.617
842,816,1,17,16:34:39,26.252
842,24,1,17,16:34:56,27.815
842,22,2,17,16:35:41,24.502
842,67,2,20,16:39:30,29.843
842,17,2,22,16:42:37,21.991
842,18,2,23,16:44:11,22.471
842,1,2,24,16:45:48,22.611
842,814,2,24,16:46:20,22.419
842,20,2,25,16:47:27,21.893
842,4,2,26,16:49:19,23.894
842,2,2,26,16:49:31,23.221
842,13,2,27,16:51:17,22.541
842,808,2,27,16:51:25,22.68
842,30,2,28,16:53:26,22.261
842,3,2,29,16:55:28,22.577
842,17,3,32,17:00:01,22.069
842,153,2,32,17:00:55,22.888
842,16,3,32,17:00:56,22.55
842,67,3,32,17:01:03,27.439
842,5,2,34,17:04:41,23.336
842,10,2,34,17:05:19,24.429
842,816,2,35,17:07:20,24.416
842,155,2,36,17:07:26,23.442
842,1,3,37,17:08:28,25.382
842,814,3,37,17:09:21,23.977
842,18,3,38,17:10:13,22.483
842,13,3,38,17:10:28,22.893
842,2,3,39,17:12:09,22.602
842,24,2,38,17:13:32,26.554
842,3,3,40,17:15:05,22.526
842,20,3,41,17:15:08,22.313
842,4,3,41,17:15:25,23.812
842,30,3,42,17:18:08,22.227
842,17,4,43,17:19:10,22.161
842,808,3,44,17:21:08,28.694
842,4,4,46,17:24:24,27.182
842,24,3,44,17:25:07,38.823
842,1,4,52,17:34:48,22.466
843,153,1,9,15:19:36,22.419
843,24,1,9,15:20:00,14.16
843,30,1,10,15:21:12,20.522
843,17,1,10,15:21:27,23.442
843,813,1,10,15:21:35,23.16
843,814,1,11,15:22:57,21.989
843,3,1,12,15:24:32,20.771
843,67,1,12,15:24:56,22.01
843,18,1,14,15:27:59,23.779
843,20,1,14,15:28:00,21.995
843,155,1,14,15:28:17,21.855
843,13,1,15,15:29:47,21.624
843,1,1,15,15:29:49,20.878
843,16,1,15,15:30:01,20.989
843,4,1,16,15:31:34,22.524
843,815,1,16,15:31:55,21.473
843,22,1,16,15:32:01,21.709
843,67,2,16,15:32:19,24.722
843,10,1,16,15:32:33,22.683
843,808,1,17,15:33:36,21.981
843,2,1,18,15:35:28,22.216
843,5,1,19,15:37:31,22.485
843,15,1,20,15:39:24,23.029
843,816,1,20,15:39:50,22.901
843,24,2,21,15:42:05,24.467
843,39,1,23,15:45:28,26.049
843,18,2,24,15:45:35,20.758
843,3,2,25,15:47:13,22.005
843,1,2,25,15:47:20,20.533
843,17,2,25,15:47:44,21.132
843,813,2,25,15:48:09,22.062
843,30,2,26,15:49:15,21.964
843,10,2,28,15:54:22,21.908
843,16,2,30,15:56:26,21.058
843,155,2,30,15:56:28,21.936
843,2,2,30,15:56:29,21.821
843,20,2,31,15:57:37,21.533
843,4,2,32,15:59:39,21.251
843,814,2,32,15:59:51,21.218
843,13,2,33,16:01:04,21.168
843,67,3,33,16:02:13,21.928
843,816,2,34,16:05:10,22.802
843,22,2,35,16:05:24,21.481
843,815,2,36,16:06:55,23.397
843,18,3,37,16:08:00,21.237
843,808,2,37,16:08:34,22.005
843,1,3,38,16:09:38,20.567
843,3,3,39,16:11:19,20.72
843,30,3,39,16:11:49,21.4
843,17,3,40,16:13:29,21.091
843,10,3,39,16:14:17,33.827
843,5,2,40,16:14:27,21.89
843,813,3,40,16:14:36,27.62
843,15,2,42,16:18:14,22.26
843,24,3,45,16:25:39,23.499
843,16,3,47,16:26:24,28.708
843,815,3,48,16:28:01,13.9
843,815,4,50,16:31:39,28.845
844,815,1,1,15:05:18,29.27
844,30,1,2,15:06:35,30.182
844,808,1,8,15:16:06,21.422
844,13,1,9,15:17:37,22.022
844,1,1,9,15:17:38,20.833
844,67,1,9,15:17:47,21.769
844,17,1,10,15:19:04,21.05
844,4,1,10,15:19:05,21.308
844,3,1,10,15:19:09,22.573
844,2,1,10,15:19:16,22.3
844,22,1,10,15:19:20,22.717
844,16,1,10,15:19:22,21.649
844,20,1,11,15:20:32,20.623
844,814,1,11,15:21:00,20.775
844,813,1,11,15:21:09,23.881
844,18,1,13,15:23:57,21.368
844,155,1,13,15:24:09,21.82
844,153,1,13,15:24:25,22.713
844,15,1,13,15:24:28,23.066
844,30,2,14,15:26:02,20.907
844,39,1,14,15:26:26,27.353
844,5,1,15,15:27:42,22.854
844,24,1,15,15:28:03,24.634
844,815,2,16,15:29:30,22.895
844,816,1,16,15:29:37,22.779
844,24,2,16,15:30:57,56.611
844,808,2,19,15:33:42,21.323
844,1,2,20,15:35:09,21.075
844,17,2,21,15:36:27,20.421
844,3,2,22,15:38:24,20.927
844,2,2,22,15:38:25,21.919
844,4,2,23,15:39:35,21.732
844,13,2,23,15:39:58,21.322
844,67,2,23,15:40:07,22.128
844,155,2,23,15:40:15,23.455
844,22,2,24,15:41:43,22.868
844,814,2,24,15:41:50,20.93
844,20,2,25,15:42:31,20.112
844,16,2,25,15:43:21,21.084
844,813,2,25,15:43:41,22.555
844,15,2,25,15:43:47,22.862
844,18,2,26,15:44:37,22.639
844,39,2,27,15:47:59,24.962
844,153,2,29,15:49:46,21.826
844,30,3,30,15:51:13,20.379
844,5,2,31,15:53:27,21.633
844,814,3,32,15:54:38,20.887
844,815,3,32,15:54:42,22.365
844,3,3,33,15:55:49,20.949
844,1,3,34,15:57:04,35.688
844,816,2,33,15:57:20,24.837
844,808,3,34,15:57:21,21.838
844,13,3,34,15:57:22,23.471
844,17,3,35,15:58:20,20.843
844,4,3,36,15:59:49,21.702
844,2,3,36,16:00:31,20.872
844,24,3,35,16:02:57,25.125
844,155,3,38,16:03:58,22.456
844,18,3,39,16:05:05,21.417
844,153,3,39,16:05:31,21.986
844,20,3,40,16:05:46,20.385
844,15,3,39,16:06:10,22.219
844,67,3,40,16:06:48,22.032
844,22,3,40,16:07:01,21.687
844,16,3,40,16:07:05,21.006
844,24,4,37,16:07:22,43.603
844,813,3,41,16:09:04,21.827
844,815,4,42,16:10:21,21.715
844,3,4,44,16:12:55,20.308
844,814,4,44,16:13:28,21.403
844,17,4,45,16:13:49,22.087
844,808,4,45,16:14:37,21.662
844,30,4,45,16:14:46,20.597
844,4,4,46,16:15:17,21.379
844,813,4,45,16:15:30,13.925
844,1,4,46,16:15:51,22.041
844,2,4,46,16:16:10,21.884
844,13,4,46,16:16:13,26.685
844,20,4,47,16:16:40,20.489
844,39,3,45,16:17:26,24.474
844,5,3,53,16:28:36,23.114
844,153,4,55,16:30:31,21.931
845,155,1,1,14:05:11,24.871
845,815,1,7,14:14:14,23.592
845,813,1,8,14:15:48,22.689
845,20,1,9,14:16:54,20.253
845,67,1,9,14:17:17,20.818
845,4,1,10,14:18:23,20.567
845,17,1,10,14:18:27,20.881
845,30,1,10,14:18:43,20.084
845,1,1,11,14:19:57,19.761
845,808,1,11,14:20:14,21.856
845,3,1,11,14:20:17,20.647
845,13,1,11,14:20:19,20.8
845,153,1,11,14:20:28,20.741
845,22,1,11,14:20:48,29.936
845,16,1,13,14:23:57,20.773
845,18,1,14,14:24:51,20.015
845,39,1,14,14:25:56,24.843
845,814,1,15,14:26:40,20.07
845,15,1,15,14:26:50,22.364
845,5,1,16,14:28:30,21.019
845,24,1,16,14:28:55,23.157
845,10,1,16,14:29:00,22.744
845,816,1,17,14:30:41,23.176
845,20,2,18,14:30:44,19.887
845,4,2,19,14:32:13,20.238
845,17,2,19,14:32:16,20.079
845,813,2,20,14:34:36,24.821
845,13,2,21,14:35:51,21.635
845,2,1,21,14:36:21,21.322
845,1,2,23,14:38:08,20.235
845,22,2,23,14:39:40,21.226
845,153,2,24,14:40:47,20.872
845,67,2,25,14:42:10,24.745
845,155,2,25,14:42:46,21.128
845,30,2,26,14:43:25,20.487
845,808,2,26,14:43:33,24.232
845,3,2,27,14:45:01,19.534
845,4,3,29,14:47:26,20.738
845,17,3,29,14:47:27,20.279
845,5,2,28,14:47:28,20.807
845,815,2,29,14:48:40,21.143
845,15,2,29,14:48:41,21.723
845,39,2,28,14:48:52,24.448
845,18,2,30,14:49:06,20.763
845,16,2,30,14:50:19,20.267
845,814,2,32,14:53:02,20.126
845,20,3,34,14:54:42,20.426
845,1,3,35,14:56:14,20.473
845,816,2,34,14:58:05,22.982
845,22,3,35,14:58:09,20.65
845,13,3,36,14:58:48,22.419
845,813,3,36,14:59:14,21.574
845,2,2,36,14:59:22,21.953
845,153,3,36,14:59:25,21.019
845,4,4,39,15:02:54,20.38
845,10,2,38,15:03:54,21.632
845,30,3,41,15:06:21,20.451
845,808,3,41,15:06:36,21.739
845,5,3,41,15:07:42,23.068
845,3,3,42,15:07:53,20.395
845,67,3,42,15:08:31,20.819
845,15,3,43,15:10:27,23.001
845,155,3,44,15:11:40,20.5
845,17,4,47,15:14:50,19.984
845,20,4,48,15:15:41,20.292
845,815,3,47,15:16:00,21.829
845,18,3,48,15:16:10,20.107
845,1,4,49,15:17:11,20.988
845,16,3,48,15:17:54,23.23
845,39,3,47,15:19:38,24.298
845,2,3,50,15:20:32,20.796
845,153,4,50,15:21:09,23.143
845,816,3,49,15:21:44,21.708
845,814,3,51,15:22:03,20.573
845,813,4,53,15:25:26,22.077
845,10,3,53,15:27:29,21.17
845,22,4,54,15:27:32,20.637
846,30,1,12,14:19:30,35.084
846,18,1,15,14:22:57,25.28
846,3,1,15,14:23:33,25.189
846,20,1,16,14:24:15,28.536
846,17,1,16,14:24:32,37.735
846,4,1,17,14:25:41,25.352
846,5,1,19,14:29:21,26.477
846,814,1,20,14:30:24,24.97
846,1,1,22,14:33:00,31.445
846,10,1,22,14:33:33,26.827
846,15,1,24,14:36:13,25.595
846,813,1,25,14:37:09,26.468
846,13,1,26,14:38:20,26.615
846,39,1,25,14:38:46,28.325
846,814,2,27,14:40:23,19.36
846,808,1,28,14:41:17,28.856
846,153,1,29,14:43:07,25.907
846,22,1,32,14:46:47,25.921
846,18,2,33,14:46:57,26.421
846,814,3,32,14:47:35,47.226
846,2,1,33,14:48:15,25.851
846,67,1,33,14:48:16,26.073
846,4,2,34,14:48:45,31.382
846,3,2,33,14:48:50,25.31
846,24,1,32,14:49:02,28.298
846,816,1,33,14:49:39,27.577
846,155,1,34,14:49:49,28.642
846,16,1,34,14:49:51,25.037
846,39,2,33,14:51:08,39.917
846,1,2,43,15:03:45,19.347
846,15,2,46,15:09:08,26.065
846,18,3,48,15:09:55,24.67
846,1,3,49,15:12:04,26.977
846,5,2,52,15:17:38,25.878
846,3,3,53,15:18:33,25.116
846,813,2,54,15:18:38,25.687
846,17,2,55,15:19:56,26.269
846,153,2,56,15:22:30,27.55
846,67,2,62,15:30:24,25.045
846,816,2,63,15:33:21,26.464
846,16,2,68,15:37:52,27.879
846,22,2,68,15:38:54,25.675
846,2,2,69,15:40:13,26.281
847,18,1,8,13:15:11,23.65
847,24,1,9,13:17:25,27.202
847,18,2,13,13:25:10,14.501
847,22,1,15,13:28:31,23.305
847,16,1,16,13:30:09,24.052
847,4,1,17,13:31:21,23.893
847,3,1,17,13:31:28,23.105
847,813,1,17,13:31:45,23.571
847,67,1,17,13:31:50,23.949
847,816,1,17,13:32:07,24.143
847,30,1,18,13:33:04,24.472
847,4,2,19,13:34:54,26.348
847,18,3,19,13:35:02,23.868
847,3,2,19,13:35:10,22.986
847,153,1,19,13:35:14,26.045
847,22,2,19,13:35:21,25.066
847,5,1,19,13:35:26,44.037
847,15,1,19,13:35:28,51.684
847,813,2,19,13:35:30,24.943
847,20,1,20,13:36:13,23.872
847,17,1,20,13:36:40,29.546
847,67,2,20,13:37:27,24.649
847,13,1,21,13:38:09,24.886
847,30,2,21,13:38:51,24.196
847,816,2,23,13:43:32,30.497
847,816,3,33,16:07:00,24.655
847,30,3,34,16:08:48,22.832
847,16,2,34,16:08:49,22.923
847,10,1,34,16:08:50,24.425
847,22,3,34,16:08:51,24.684
847,67,3,34,16:08:53,23.97
847,2,1,35,16:10:18,23.113
847,814,1,35,16:10:20,22.479
847,18,4,35,16:10:22,23.589
847,37,1,35,16:10:23,30.288
847,153,2,35,16:10:26,24.863
847,813,3,35,16:10:29,23.593
847,24,2,35,16:10:48,34.897
847,155,1,36,16:11:49,23.687
847,13,2,36,16:11:50,22.742
847,808,1,36,16:11:52,23.816
847,17,2,36,16:11:53,22.402
847,4,3,36,16:11:54,26.129
847,3,3,36,16:11:57,22.735
847,15,2,36,16:12:14,23.332
847,816,4,36,16:12:15,14.538
847,20,2,37,16:13:21,22.958
847,39,1,37,16:14:01,29.115
847,18,5,37,16:14:55,31.718
847,814,2,43,16:24:38,28.63
847,16,3,45,16:27:43,14.565
847,16,4,49,16:33:51,32.449
847,17,3,50,16:35:03,22.77
847,22,4,50,16:35:12,23.059
847,67,4,50,16:35:23,26.561
847,814,3,50,16:35:33,14.538
847,18,6,51,16:36:41,23.741
847,153,3,51,16:36:45,23.338
847,813,4,51,16:36:46,23.7
847,10,2,51,16:37:16,25.079
847,39,2,51,16:37:38,29.54
847,30,4,52,16:37:50,22.869
847,13,3,52,16:37:52,22.56
847,2,2,52,16:37:57,23.364
847,37,2,52,16:38:22,24.039
847,15,3,52,16:38:45,25.14
847,816,5,52,16:38:56,30.714
847,20,3,53,16:39:07,22.526
847,24,3,52,16:39:20,33.278
847,155,2,53,16:39:22,24.618
847,808,2,53,16:39:31,24.145
847,3,4,53,16:39:36,22.702
847,13,4,53,16:39:50,28.346
847,814,4,53,16:40:04,23.129
847,813,5,61,16:53:19,31.701
848,813,1,10,14:22:02,21.301
848,2,1,11,14:23:23,22.114
848,22,1,11,14:23:27,21.163
848,155,1,11,14:23:29,23.492
848,1,1,12,14:24:49,20.34
848,3,1,12,14:25:02,21.054
848,16,1,12,14:25:09,20.676
848,17,1,13,14:26:28,20.465
848,20,1,14,14:28:11,21.006
848,4,1,14,14:28:15,21.477
848,18,1,14,14:28:31,20.997
848,30,1,14,14:28:40,21.201
848,814,1,14,14:28:51,20.567
848,67,1,14,14:28:54,21.321
848,5,1,14,14:29:11,23.241
848,39,1,14,14:29:43,28.03
848,13,1,15,14:30:07,20.718
848,808,1,15,14:30:49,22.104
848,30,2,15,14:30:59,30.665
848,24,1,15,14:31:23,24.459
848,10,1,17,14:34:56,21.9
848,15,1,18,14:36:30,23.327
848,816,1,18,14:36:56,21.943
848,153,1,19,14:37:50,21.391
848,1,2,24,14:46:06,21.035
848,815,1,25,14:48:56,21.939
848,67,2,26,14:50:28,20.46
848,5,2,26,14:51:06,21.126
848,2,2,27,14:52:04,22.285
848,814,2,27,14:52:08,20.818
848,808,2,27,14:52:26,21.168
848,17,2,28,14:52:53,20.319
848,16,2,28,14:53:47,20.286
848,22,2,28,14:53:53,21.262
848,813,2,28,14:54:30,21.805
848,4,2,29,14:54:36,20.551
848,24,2,28,14:55:33,22.766
848,20,2,30,14:56:16,20.441
848,18,2,30,14:56:46,20.325
848,3,2,30,14:57:07,23.547
848,39,2,29,14:58:17,24.675
848,13,2,31,14:58:23,25.537
848,30,3,31,14:59:40,21.168
848,155,2,33,15:03:14,20.545
848,15,2,34,15:05:36,22.131
848,816,2,37,15:11:48,22.25
848,808,3,39,15:13:41,21.105
848,2,3,40,15:15:10,21.472
848,22,3,40,15:15:16,21.286
848,17,3,42,15:17:11,20.367
848,1,3,42,15:17:41,20.212
848,153,2,42,15:18:33,21.103
848,5,3,42,15:19:57,22.632
848,16,3,43,15:20:21,21.036
848,10,2,42,15:20:26,22.03
848,814,3,44,15:22:18,21.069
848,4,3,45,15:22:21,20.136
848,24,3,43,15:23:02,22.235
848,813,3,44,15:23:06,21.49
848,3,3,45,15:23:36,20.896
848,67,3,45,15:24:07,20.995
848,20,3,47,15:25:39,20.331
848,39,3,44,15:26:13,26.059
848,13,3,48,15:28:09,20.404
848,18,3,48,15:28:21,20.479
849,30,1,9,13:20:38,30.242
849,2,1,10,13:22:37,24.716
849,18,1,11,13:24:05,25.07
849,16,1,11,13:24:13,25.737
849,155,1,11,13:24:19,28.448
849,813,1,11,13:24:27,26.238
849,67,1,11,13:24:30,26.279
849,808,1,11,13:24:37,24.88
849,22,1,11,13:24:38,25.86
849,10,1,11,13:24:52,25.416
849,24,1,11,13:25:12,26.643
849,816,1,11,13:25:14,28.742
849,17,1,12,13:25:41,23.973
849,4,1,12,13:25:42,26.566
849,1,1,12,13:25:49,25.1
849,814,1,12,13:26:02,26.612
849,3,1,12,13:26:12,24.722
849,815,1,12,13:26:13,25.386
849,153,1,12,13:26:20,24.719
849,817,1,12,13:27:17,25.872
849,20,1,13,13:27:22,24.818
849,13,1,13,13:27:39,24.159
849,30,2,16,13:33:23,31.751
849,155,2,20,13:40:27,31.551
849,1,2,24,13:46:21,24.065
849,814,2,24,13:46:50,45.291
849,813,2,24,13:47:12,24.272
849,16,2,25,13:48:32,24.077
849,67,2,25,13:48:50,24.62
849,17,2,26,13:49:36,25.49
849,18,2,26,13:49:45,24.287
849,13,2,26,13:49:48,23.929
849,814,3,26,13:50:52,31.471
849,20,2,27,13:51:10,31.558
849,4,2,27,13:51:15,23.974
849,816,2,28,13:55:39,25.428
849,817,2,28,13:56:23,26.942
849,3,2,30,13:56:50,24.399
849,2,2,30,13:57:06,24.434
849,10,2,30,13:58:43,24.959
849,153,2,31,13:58:46,24.095
849,30,3,31,13:58:47,24.651
849,22,2,31,13:59:02,23.955
849,815,2,32,14:00:08,25.619
849,24,2,31,14:00:49,25.505
849,813,3,35,14:05:42,23.869
849,20,3,36,14:06:13,23.137
849,1,3,37,14:07:50,23.34
849,17,3,38,14:09:30,23.785
849,808,2,38,14:10:21,24.172
849,4,3,39,14:10:50,23.474
849,18,3,39,14:11:08,23.292
849,16,3,40,14:13:32,27.24
849,13,3,41,14:14:35,23.238
850,815,1,8,14:17:05,27.247
850,67,1,10,14:20:28,27.301
850,812,1,10,14:21:22,31.879
850,17,1,14,14:26:23,20.44
850,3,1,14,14:26:39,20.348
850,30,1,15,14:28:22,20.768
850,813,1,15,14:28:35,21.601
850,1,1,16,14:29:38,20.982
850,4,1,16,14:29:39,20.43
850,20,1,16,14:29:57,20.394
850,13,1,17,14:31:36,20.344
850,155,1,20,14:36:51,20.882
850,24,1,20,14:37:44,22.048
850,817,1,21,14:39:29,22.319
850,16,1,22,14:39:56,20.839
850,10,1,22,14:41:05,22.252
850,808,1,23,14:41:53,21.449
850,153,1,23,14:42:02,21.062
850,814,1,23,14:42:05,23.676
850,18,1,24,14:43:15,20.952
850,816,1,24,14:44:42,20.762
850,5,1,26,14:47:26,22.088
850,17,2,30,14:52:32,21.299
850,812,2,28,14:53:09,22.331
850,1,2,31,14:54:10,20.496
850,4,2,32,14:55:46,20.035
850,813,2,35,15:01:53,21.057
850,3,2,36,15:03:03,20.975
850,67,2,36,15:04:03,20.954
850,30,2,37,15:04:59,20.299
850,20,2,40,15:09:11,20.274
850,13,2,41,15:10:46,20.185
850,815,2,41,15:11:48,21.645
850,153,2,43,15:15:07,21.689
850,808,2,46,15:19:54,20.572
850,16,2,48,15:22:30,20.879
850,155,2,48,15:23:03,21.267
850,10,2,48,15:25:25,21.252
850,1,3,51,15:26:17,20.403
850,816,2,49,15:27:24,23.588
850,817,2,49,15:27:43,24.053
850,5,2,50,15:27:48,21.175
850,814,2,51,15:28:11,22.535
850,4,3,53,15:29:30,19.975
850,3,3,53,15:30:50,20.047
850,812,3,51,15:32:52,22.458
850,17,3,56,15:34:20,20.324
850,30,3,56,15:35:53,19.93
850,13,3,59,15:39:43,21.903
850,20,3,59,15:39:44,20.11
851,17,1,10,14:20:59,20.854
851,13,1,10,14:21:09,22.293
851,808,1,10,14:21:18,25.532
851,22,1,10,14:21:19,22.64
851,18,1,11,14:22:29,21.786
851,814,1,11,14:22:46,22.262
851,813,1,11,14:23:04,23.397
851,2,1,11,14:23:12,21.371
851,10,1,11,14:23:27,22.222
851,816,1,11,14:23:32,25.337
851,1,1,12,14:23:59,21.88
851,20,1,12,14:24:05,20.69
851,4,1,12,14:24:10,22.886
851,3,1,12,14:24:17,20.767
851,155,1,12,14:24:35,23.725
851,67,1,12,14:24:42,22.349
851,5,1,12,14:24:53,22.772
851,16,1,12,14:24:55,21.902
851,815,1,12,14:24:56,22.215
851,24,1,12,14:25:35,23.633
851,30,1,13,14:26:02,21.948
851,153,1,13,14:26:24,23.734
851,15,1,13,14:26:49,23.118
851,817,1,13,14:27:04,22.844
851,813,2,16,14:31:22,13.186
851,2,2,23,14:42:16,25.434
851,22,2,24,14:43:19,22.217
851,153,2,24,14:43:20,22.552
851,5,2,24,14:43:45,22.147
851,815,2,24,14:43:49,20.57
851,17,2,25,14:44:03,20
851,4,2,25,14:44:04,23.208
851,13,2,25,14:44:34,21.138
851,808,2,25,14:44:47,24.194
851,67,2,25,14:44:55,21.46
851,1,2,26,14:45:16,20.803
851,30,2,26,14:46:04,20.071
851,24,2,25,14:46:40,22.501
851,16,2,26,14:46:48,20.589
851,18,2,27,14:46:49,21.065
851,3,2,27,14:47:28,19.939
851,814,2,27,14:47:32,20.801
851,20,2,28,14:48:22,20.611
851,813,3,28,14:49:55,21.426
851,10,2,28,14:50:32,20.613
851,817,2,28,14:51:12,23.563
851,816,2,29,14:52:27,20.916
851,815,3,32,14:56:05,13.201
851,155,2,34,14:58:08,22.852
851,4,3,36,15:00:23,19.936
851,22,3,37,15:02:51,20.58
851,17,3,39,15:04:48,20.673
851,24,3,37,15:05:37,27.839
851,1,3,40,15:05:54,20.861
851,13,3,40,15:06:53,22.453
851,20,3,41,15:07:32,19.664
851,18,3,42,15:08:53,20.046
851,814,3,42,15:10:06,20.935
851,67,3,43,15:11:41,20.36
851,5,3,43,15:12:56,20.99
851,815,4,44,15:14:07,20.917
851,817,3,43,15:14:54,21.651
851,4,4,47,15:16:33,20.126
851,153,3,47,15:17:40,21.345
851,816,3,47,15:20:46,49.849
851,3,3,50,15:22:04,20.563
851,17,4,51,15:22:51,21.122
851,808,3,50,15:22:54,21.353
851,22,4,50,15:22:55,31.539
851,5,4,49,15:22:56,22.364
851,16,3,50,15:23:22,21.796
851,24,4,48,15:23:32,23.01
851,813,4,50,15:23:34,23.016
851,1,4,52,15:24:11,20.855
851,17,5,53,15:26:20,20.715
851,22,5,52,15:26:36,25.596
851,1,5,54,15:27:35,21.628
851,808,4,53,15:28:00,21.609
851,5,5,52,15:28:12,21.715
851,16,4,53,15:28:27,21.503
851,816,4,51,15:28:37,22.47
851,3,4,54,15:28:47,23.244
851,813,5,53,15:28:55,22.825
851,24,5,51,15:28:58,22.458
851,10,3,53,15:30:17,20.929
851,1,6,56,15:30:48,13.173
851,13,4,58,15:33:53,21.157
851,155,3,62,15:40:56,21.258
852,10,1,1,14:05:58,35.092
852,811,1,1,14:06:10,30.795
852,5,1,1,14:06:14,28.539
852,17,1,3,14:09:42,21.015
852,18,1,3,14:09:46,26.046
852,30,1,4,14:11:45,20.153
852,20,1,5,14:13:27,20.898
852,815,1,5,14:13:49,26.092
852,10,2,6,14:16:35,13.914
852,4,1,8,14:19:18,20.994
852,811,2,8,14:20:14,13.968
852,13,1,9,14:21:21,22.267
852,1,1,10,14:23:14,21.895
852,3,1,11,14:25:16,23.09
852,24,1,11,14:26:05,21.766
852,808,1,12,14:27:22,21.395
852,813,1,12,14:27:31,21.421
852,20,2,13,14:29:09,21.411
852,16,1,13,14:29:31,22.773
852,22,1,13,14:29:38,21.818
852,30,2,13,14:29:39,20.226
852,18,2,13,14:29:40,21.756
852,817,1,13,14:30:19,23.78
852,15,1,13,14:30:20,22.159
852,816,1,13,14:30:22,22.939
852,5,2,13,14:30:46,22.009
852,155,1,14,14:32:10,24.161
852,814,1,14,14:32:11,21.334
852,10,3,14,14:33:40,24.204
852,811,3,21,14:47:48,20.756
852,815,2,22,14:49:35,14.089
852,815,3,23,14:51:40,23.883
852,24,2,27,14:59:56,30.959
852,4,2,29,15:02:28,21.243
852,813,2,29,15:03:01,22.303
852,155,2,29,15:03:08,21.269
852,20,3,30,15:04:14,20.786
852,3,2,30,15:04:42,21.171
852,13,2,30,15:04:43,21.856
852,808,2,30,15:04:45,21.979
852,814,2,30,15:05:01,21.35
852,17,2,31,15:06:19,20.947
852,16,2,31,15:06:38,20.983
852,30,3,31,15:06:39,21.319
852,22,2,31,15:06:56,21.478
852,15,2,31,15:07:16,21.484
852,18,3,32,15:08:15,21.64
852,13,3,32,15:08:49,21.485
852,5,3,33,15:11:16,22.306
852,10,4,35,15:15:37,21.721
852,816,2,36,15:17:29,22.114
852,22,3,40,15:24:23,47.753
853,155,1,1,14:05:42,27.55
853,22,1,1,14:06:43,29.157
853,811,1,2,14:08:02,22.534
853,817,1,1,14:08:50,1005
853,15,1,5,14:13:34,30.391
853,814,1,13,14:25:33,21.87
853,30,1,16,14:29:42,22.709
853,67,1,16,14:30:10,24.234
853,18,1,17,14:31:10,21.66
853,1,1,18,14:32:41,22.083
853,155,2,18,14:33:12,22.939
853,4,1,19,14:34:04,22.539
853,813,1,19,14:34:39,23.063
853,811,2,19,14:34:43,23.145
853,20,1,20,14:35:21,22.124
853,153,1,20,14:36:08,21.988
853,10,1,20,14:36:42,25.147
853,13,1,21,14:37:20,21.821
853,5,1,21,14:38:01,23.298
853,15,2,24,14:43:14,23.42
853,814,2,31,14:52:56,23.069
853,22,2,32,14:54:59,23.414
853,18,2,33,14:55:00,22.095
853,817,2,20,14:55:30,30.777
853,4,2,34,14:56:26,21.989
853,1,2,34,14:56:36,21.876
853,20,2,35,14:57:38,21.378
853,5,2,35,14:59:46,22.611
